order_timestamp,day,month,year,quarter,weekday,date_id
2023-10-23T00:00:00.000Z,23,10,2023,4,2,463
2023-10-26T00:00:00.000Z,26,10,2023,4,5,464
2023-10-27T00:00:00.000Z,27,10,2023,4,6,465
2023-10-28T00:00:00.000Z,28,10,2023,4,7,466
2023-10-30T00:00:00.000Z,30,10,2023,4,2,467
2023-10-31T00:00:00.000Z,31,10,2023,4,3,468
2023-11-01T00:00:00.000Z,1,11,2023,4,4,469
2023-11-02T00:00:00.000Z,2,11,2023,4,5,470
2023-11-04T00:00:00.000Z,4,11,2023,4,7,471
2023-11-05T00:00:00.000Z,5,11,2023,4,1,472
2023-11-06T00:00:00.000Z,6,11,2023,4,2,473
2023-11-07T00:00:00.000Z,7,11,2023,4,3,474
2023-11-08T00:00:00.000Z,8,11,2023,4,4,475
2023-11-09T00:00:00.000Z,9,11,2023,4,5,476
2023-11-10T00:00:00.000Z,10,11,2023,4,6,477
2023-11-13T00:00:00.000Z,13,11,2023,4,2,478
2023-11-14T00:00:00.000Z,14,11,2023,4,3,479
2023-11-15T00:00:00.000Z,15,11,2023,4,4,480
2023-11-16T00:00:00.000Z,16,11,2023,4,5,481
2023-11-19T00:00:00.000Z,19,11,2023,4,1,482
2023-11-20T00:00:00.000Z,20,11,2023,4,2,483
2023-11-21T00:00:00.000Z,21,11,2023,4,3,484
2023-11-22T00:00:00.000Z,22,11,2023,4,4,485
2023-11-23T00:00:00.000Z,23,11,2023,4,5,486
2023-11-25T00:00:00.000Z,25,11,2023,4,7,487
2023-11-27T00:00:00.000Z,27,11,2023,4,2,488
2023-12-01T00:00:00.000Z,1,12,2023,4,6,489
2023-12-02T00:00:00.000Z,2,12,2023,4,7,490
2023-12-03T00:00:00.000Z,3,12,2023,4,1,491
2023-12-04T00:00:00.000Z,4,12,2023,4,2,492
2023-12-07T00:00:00.000Z,7,12,2023,4,5,493
2023-12-08T00:00:00.000Z,8,12,2023,4,6,494
2023-12-09T00:00:00.000Z,9,12,2023,4,7,495
2023-12-10T00:00:00.000Z,10,12,2023,4,1,496
2023-12-11T00:00:00.000Z,11,12,2023,4,2,497
2023-12-12T00:00:00.000Z,12,12,2023,4,3,498
2023-12-13T00:00:00.000Z,13,12,2023,4,4,499
2023-12-14T00:00:00.000Z,14,12,2023,4,5,500
2023-12-15T00:00:00.000Z,15,12,2023,4,6,501
2023-12-16T00:00:00.000Z,16,12,2023,4,7,502
2023-12-17T00:00:00.000Z,17,12,2023,4,1,503
2023-12-18T00:00:00.000Z,18,12,2023,4,2,504
2023-12-19T00:00:00.000Z,19,12,2023,4,3,505
2023-12-22T00:00:00.000Z,22,12,2023,4,6,506
2023-12-23T00:00:00.000Z,23,12,2023,4,7,507
2023-12-26T00:00:00.000Z,26,12,2023,4,3,508
2023-12-28T00:00:00.000Z,28,12,2023,4,5,509
2023-12-29T00:00:00.000Z,29,12,2023,4,6,510
2023-12-30T00:00:00.000Z,30,12,2023,4,7,511
2023-12-31T00:00:00.000Z,31,12,2023,4,1,512
2024-01-01T00:00:00.000Z,1,1,2024,1,2,513
2024-01-02T00:00:00.000Z,2,1,2024,1,3,514
2024-01-03T00:00:00.000Z,3,1,2024,1,4,515
2024-01-05T00:00:00.000Z,5,1,2024,1,6,516
2024-01-07T00:00:00.000Z,7,1,2024,1,1,517
2024-01-08T00:00:00.000Z,8,1,2024,1,2,518
2024-01-10T00:00:00.000Z,10,1,2024,1,4,519
2024-01-11T00:00:00.000Z,11,1,2024,1,5,520
2024-01-13T00:00:00.000Z,13,1,2024,1,7,521
2024-01-15T00:00:00.000Z,15,1,2024,1,2,522
2024-01-16T00:00:00.000Z,16,1,2024,1,3,523
2024-01-17T00:00:00.000Z,17,1,2024,1,4,524
2024-01-18T00:00:00.000Z,18,1,2024,1,5,525
2024-01-19T00:00:00.000Z,19,1,2024,1,6,526
2024-01-20T00:00:00.000Z,20,1,2024,1,7,527
2024-01-22T00:00:00.000Z,22,1,2024,1,2,528
2024-01-23T00:00:00.000Z,23,1,2024,1,3,529
2024-01-24T00:00:00.000Z,24,1,2024,1,4,530
2024-01-25T00:00:00.000Z,25,1,2024,1,5,531
2024-01-26T00:00:00.000Z,26,1,2024,1,6,532
2024-01-27T00:00:00.000Z,27,1,2024,1,7,533
2024-01-28T00:00:00.000Z,28,1,2024,1,1,534
2024-01-29T00:00:00.000Z,29,1,2024,1,2,535
2024-01-30T00:00:00.000Z,30,1,2024,1,3,536
2024-01-31T00:00:00.000Z,31,1,2024,1,4,537
2024-02-01T00:00:00.000Z,1,2,2024,1,5,538
2024-02-03T00:00:00.000Z,3,2,2024,1,7,539
2024-02-04T00:00:00.000Z,4,2,2024,1,1,540
2024-02-06T00:00:00.000Z,6,2,2024,1,3,541
2024-02-07T00:00:00.000Z,7,2,2024,1,4,542
2024-02-08T00:00:00.000Z,8,2,2024,1,5,543
2024-02-09T00:00:00.000Z,9,2,2024,1,6,544
2024-02-13T00:00:00.000Z,13,2,2024,1,3,545
2024-02-14T00:00:00.000Z,14,2,2024,1,4,546
2024-02-15T00:00:00.000Z,15,2,2024,1,5,547
2024-02-16T00:00:00.000Z,16,2,2024,1,6,548
2024-02-18T00:00:00.000Z,18,2,2024,1,1,549
2024-02-19T00:00:00.000Z,19,2,2024,1,2,550
2024-02-20T00:00:00.000Z,20,2,2024,1,3,551
2024-02-21T00:00:00.000Z,21,2,2024,1,4,552
2024-02-22T00:00:00.000Z,22,2,2024,1,5,553
2024-02-23T00:00:00.000Z,23,2,2024,1,6,554
2024-02-24T00:00:00.000Z,24,2,2024,1,7,555
2024-02-25T00:00:00.000Z,25,2,2024,1,1,556
2024-02-26T00:00:00.000Z,26,2,2024,1,2,557
2024-02-27T00:00:00.000Z,27,2,2024,1,3,558
2024-02-28T00:00:00.000Z,28,2,2024,1,4,559
2024-02-29T00:00:00.000Z,29,2,2024,1,5,560
2024-03-01T00:00:00.000Z,1,3,2024,1,6,561
2024-03-03T00:00:00.000Z,3,3,2024,1,1,562
2024-03-05T00:00:00.000Z,5,3,2024,1,3,563
2024-03-06T00:00:00.000Z,6,3,2024,1,4,564
2024-03-07T00:00:00.000Z,7,3,2024,1,5,565
2024-03-08T00:00:00.000Z,8,3,2024,1,6,566
2024-03-09T00:00:00.000Z,9,3,2024,1,7,567
2024-03-10T00:00:00.000Z,10,3,2024,1,1,568
2024-03-11T00:00:00.000Z,11,3,2024,1,2,569
2024-03-12T00:00:00.000Z,12,3,2024,1,3,570
2024-03-14T00:00:00.000Z,14,3,2024,1,5,571
2024-03-15T00:00:00.000Z,15,3,2024,1,6,572
2024-03-17T00:00:00.000Z,17,3,2024,1,1,573
2024-03-18T00:00:00.000Z,18,3,2024,1,2,574
2024-03-19T00:00:00.000Z,19,3,2024,1,3,575
2024-03-21T00:00:00.000Z,21,3,2024,1,5,576
2024-03-22T00:00:00.000Z,22,3,2024,1,6,577
2024-03-23T00:00:00.000Z,23,3,2024,1,7,578
2024-03-24T00:00:00.000Z,24,3,2024,1,1,579
2024-03-25T00:00:00.000Z,25,3,2024,1,2,580
2024-03-26T00:00:00.000Z,26,3,2024,1,3,581
2024-03-27T00:00:00.000Z,27,3,2024,1,4,582
2024-03-28T00:00:00.000Z,28,3,2024,1,5,583
2024-03-29T00:00:00.000Z,29,3,2024,1,6,584
2024-03-30T00:00:00.000Z,30,3,2024,1,7,585
2024-03-31T00:00:00.000Z,31,3,2024,1,1,586
2024-04-05T00:00:00.000Z,5,4,2024,2,6,587
2024-04-06T00:00:00.000Z,6,4,2024,2,7,588
2024-04-07T00:00:00.000Z,7,4,2024,2,1,589
2024-04-08T00:00:00.000Z,8,4,2024,2,2,590
2024-04-09T00:00:00.000Z,9,4,2024,2,3,591
2024-04-11T00:00:00.000Z,11,4,2024,2,5,592
2024-04-14T00:00:00.000Z,14,4,2024,2,1,593
2024-04-15T00:00:00.000Z,15,4,2024,2,2,594
2024-04-16T00:00:00.000Z,16,4,2024,2,3,595
2024-04-17T00:00:00.000Z,17,4,2024,2,4,596
2024-04-18T00:00:00.000Z,18,4,2024,2,5,597
2024-04-19T00:00:00.000Z,19,4,2024,2,6,598
2024-04-21T00:00:00.000Z,21,4,2024,2,1,599
2024-04-22T00:00:00.000Z,22,4,2024,2,2,600
2024-04-23T00:00:00.000Z,23,4,2024,2,3,601
2024-04-24T00:00:00.000Z,24,4,2024,2,4,602
2024-04-26T00:00:00.000Z,26,4,2024,2,6,603
2024-04-27T00:00:00.000Z,27,4,2024,2,7,604
2024-04-28T00:00:00.000Z,28,4,2024,2,1,605
2024-04-29T00:00:00.000Z,29,4,2024,2,2,606
2024-05-02T00:00:00.000Z,2,5,2024,2,5,607
2024-05-03T00:00:00.000Z,3,5,2024,2,6,608
2024-05-05T00:00:00.000Z,5,5,2024,2,1,609
2024-05-06T00:00:00.000Z,6,5,2024,2,2,610
2024-05-07T00:00:00.000Z,7,5,2024,2,3,611
2024-05-08T00:00:00.000Z,8,5,2024,2,4,612
2024-05-09T00:00:00.000Z,9,5,2024,2,5,613
2024-05-10T00:00:00.000Z,10,5,2024,2,6,614
2024-05-12T00:00:00.000Z,12,5,2024,2,1,615
2024-05-13T00:00:00.000Z,13,5,2024,2,2,616
2024-05-14T00:00:00.000Z,14,5,2024,2,3,617
2024-05-16T00:00:00.000Z,16,5,2024,2,5,618
2024-05-17T00:00:00.000Z,17,5,2024,2,6,619
2024-05-19T00:00:00.000Z,19,5,2024,2,1,620
2024-05-20T00:00:00.000Z,20,5,2024,2,2,621
2024-05-21T00:00:00.000Z,21,5,2024,2,3,622
2024-05-22T00:00:00.000Z,22,5,2024,2,4,623
2024-05-23T00:00:00.000Z,23,5,2024,2,5,624
2024-05-24T00:00:00.000Z,24,5,2024,2,6,625
2024-05-25T00:00:00.000Z,25,5,2024,2,7,626
2024-05-26T00:00:00.000Z,26,5,2024,2,1,627
2024-05-27T00:00:00.000Z,27,5,2024,2,2,628
2024-05-28T00:00:00.000Z,28,5,2024,2,3,629
2024-05-30T00:00:00.000Z,30,5,2024,2,5,630
2024-05-31T00:00:00.000Z,31,5,2024,2,6,631
2024-06-02T00:00:00.000Z,2,6,2024,2,1,632
2024-06-03T00:00:00.000Z,3,6,2024,2,2,633
2024-06-04T00:00:00.000Z,4,6,2024,2,3,634
2024-06-05T00:00:00.000Z,5,6,2024,2,4,635
2024-06-06T00:00:00.000Z,6,6,2024,2,5,636
2024-06-08T00:00:00.000Z,8,6,2024,2,7,637
2024-06-09T00:00:00.000Z,9,6,2024,2,1,638
2024-06-10T00:00:00.000Z,10,6,2024,2,2,639
2024-06-11T00:00:00.000Z,11,6,2024,2,3,640
2024-06-12T00:00:00.000Z,12,6,2024,2,4,641
2024-06-13T00:00:00.000Z,13,6,2024,2,5,642
2024-06-15T00:00:00.000Z,15,6,2024,2,7,643
2024-06-16T00:00:00.000Z,16,6,2024,2,1,644
2024-06-17T00:00:00.000Z,17,6,2024,2,2,645
2024-06-18T00:00:00.000Z,18,6,2024,2,3,646
2024-06-22T00:00:00.000Z,22,6,2024,2,7,647
2024-06-23T00:00:00.000Z,23,6,2024,2,1,648
2024-06-24T00:00:00.000Z,24,6,2024,2,2,649
2024-06-25T00:00:00.000Z,25,6,2024,2,3,650
2024-06-27T00:00:00.000Z,27,6,2024,2,5,651
2024-06-29T00:00:00.000Z,29,6,2024,2,7,652
2024-07-01T00:00:00.000Z,1,7,2024,3,2,653
2024-07-02T00:00:00.000Z,2,7,2024,3,3,654
2024-07-03T00:00:00.000Z,3,7,2024,3,4,655
2024-07-04T00:00:00.000Z,4,7,2024,3,5,656
2024-07-05T00:00:00.000Z,5,7,2024,3,6,657
2024-07-07T00:00:00.000Z,7,7,2024,3,1,658
2024-07-08T00:00:00.000Z,8,7,2024,3,2,659
2024-07-09T00:00:00.000Z,9,7,2024,3,3,660
2024-07-10T00:00:00.000Z,10,7,2024,3,4,661
2024-07-12T00:00:00.000Z,12,7,2024,3,6,662
2024-07-13T00:00:00.000Z,13,7,2024,3,7,663
2024-07-14T00:00:00.000Z,14,7,2024,3,1,664
2024-07-15T00:00:00.000Z,15,7,2024,3,2,665
2024-07-16T00:00:00.000Z,16,7,2024,3,3,666
2024-07-17T00:00:00.000Z,17,7,2024,3,4,667
2024-07-18T00:00:00.000Z,18,7,2024,3,5,668
2024-07-19T00:00:00.000Z,19,7,2024,3,6,669
2024-07-20T00:00:00.000Z,20,7,2024,3,7,670
2024-07-21T00:00:00.000Z,21,7,2024,3,1,671
2024-07-22T00:00:00.000Z,22,7,2024,3,2,672
2024-07-23T00:00:00.000Z,23,7,2024,3,3,673
2024-07-24T00:00:00.000Z,24,7,2024,3,4,674
2024-07-26T00:00:00.000Z,26,7,2024,3,6,675
2024-07-28T00:00:00.000Z,28,7,2024,3,1,676
2024-07-31T00:00:00.000Z,31,7,2024,3,4,677
2024-08-01T00:00:00.000Z,1,8,2024,3,5,678
2024-08-02T00:00:00.000Z,2,8,2024,3,6,679
2024-08-03T00:00:00.000Z,3,8,2024,3,7,680
2024-08-05T00:00:00.000Z,5,8,2024,3,2,681
2024-08-07T00:00:00.000Z,7,8,2024,3,4,682
2024-08-11T00:00:00.000Z,11,8,2024,3,1,683
2024-08-14T00:00:00.000Z,14,8,2024,3,4,684
2024-08-15T00:00:00.000Z,15,8,2024,3,5,685
2024-08-18T00:00:00.000Z,18,8,2024,3,1,686
2024-08-19T00:00:00.000Z,19,8,2024,3,2,687
2024-08-20T00:00:00.000Z,20,8,2024,3,3,688
2024-08-21T00:00:00.000Z,21,8,2024,3,4,689
2024-08-22T00:00:00.000Z,22,8,2024,3,5,690
2024-08-23T00:00:00.000Z,23,8,2024,3,6,691
2024-08-24T00:00:00.000Z,24,8,2024,3,7,692
2024-08-25T00:00:00.000Z,25,8,2024,3,1,693
2024-08-26T00:00:00.000Z,26,8,2024,3,2,694
2024-08-27T00:00:00.000Z,27,8,2024,3,3,695
2024-08-28T00:00:00.000Z,28,8,2024,3,4,696
2024-08-31T00:00:00.000Z,31,8,2024,3,7,697
2024-09-01T00:00:00.000Z,1,9,2024,3,1,698
2024-09-02T00:00:00.000Z,2,9,2024,3,2,699
2024-09-04T00:00:00.000Z,4,9,2024,3,4,700
2024-09-06T00:00:00.000Z,6,9,2024,3,6,701
2024-09-07T00:00:00.000Z,7,9,2024,3,7,702
2024-09-09T00:00:00.000Z,9,9,2024,3,2,703
2024-09-10T00:00:00.000Z,10,9,2024,3,3,704
2024-09-12T00:00:00.000Z,12,9,2024,3,5,705
2024-09-13T00:00:00.000Z,13,9,2024,3,6,706
2024-09-14T00:00:00.000Z,14,9,2024,3,7,707
2024-09-15T00:00:00.000Z,15,9,2024,3,1,708
2024-09-16T00:00:00.000Z,16,9,2024,3,2,709
2024-09-17T00:00:00.000Z,17,9,2024,3,3,710
2024-09-18T00:00:00.000Z,18,9,2024,3,4,711
2024-09-19T00:00:00.000Z,19,9,2024,3,5,712
2024-09-20T00:00:00.000Z,20,9,2024,3,6,713
2024-09-21T00:00:00.000Z,21,9,2024,3,7,714
2024-09-22T00:00:00.000Z,22,9,2024,3,1,715
2024-09-26T00:00:00.000Z,26,9,2024,3,5,716
2024-09-27T00:00:00.000Z,27,9,2024,3,6,717
2024-09-29T00:00:00.000Z,29,9,2024,3,1,718
2024-10-01T00:00:00.000Z,1,10,2024,4,3,719
2024-10-02T00:00:00.000Z,2,10,2024,4,4,720
2024-10-03T00:00:00.000Z,3,10,2024,4,5,721
2024-10-06T00:00:00.000Z,6,10,2024,4,1,722
2024-10-07T00:00:00.000Z,7,10,2024,4,2,723
2024-10-08T00:00:00.000Z,8,10,2024,4,3,724
2024-10-11T00:00:00.000Z,11,10,2024,4,6,725
2024-10-13T00:00:00.000Z,13,10,2024,4,1,726
2024-10-15T00:00:00.000Z,15,10,2024,4,3,727
2024-10-16T00:00:00.000Z,16,10,2024,4,4,728
2024-10-18T00:00:00.000Z,18,10,2024,4,6,729
2024-10-19T00:00:00.000Z,19,10,2024,4,7,730
2024-10-21T00:00:00.000Z,21,10,2024,4,2,731
2024-10-22T00:00:00.000Z,22,10,2024,4,3,732
2024-10-23T00:00:00.000Z,23,10,2024,4,4,733
2024-10-25T00:00:00.000Z,25,10,2024,4,6,734
2024-10-27T00:00:00.000Z,27,10,2024,4,1,735
2024-10-28T00:00:00.000Z,28,10,2024,4,2,736
2024-10-29T00:00:00.000Z,29,10,2024,4,3,737
2024-10-30T00:00:00.000Z,30,10,2024,4,4,738
2024-11-01T00:00:00.000Z,1,11,2024,4,6,739
2024-11-02T00:00:00.000Z,2,11,2024,4,7,740
2024-11-03T00:00:00.000Z,3,11,2024,4,1,741
2024-11-04T00:00:00.000Z,4,11,2024,4,2,742
2024-11-05T00:00:00.000Z,5,11,2024,4,3,743
2024-11-07T00:00:00.000Z,7,11,2024,4,5,744
2024-11-09T00:00:00.000Z,9,11,2024,4,7,745
2024-11-10T00:00:00.000Z,10,11,2024,4,1,746
2024-11-11T00:00:00.000Z,11,11,2024,4,2,747
2024-11-12T00:00:00.000Z,12,11,2024,4,3,748
2024-11-15T00:00:00.000Z,15,11,2024,4,6,749
2024-11-17T00:00:00.000Z,17,11,2024,4,1,750
2024-11-18T00:00:00.000Z,18,11,2024,4,2,751
2024-11-20T00:00:00.000Z,20,11,2024,4,4,752
2024-11-21T00:00:00.000Z,21,11,2024,4,5,753
2024-11-22T00:00:00.000Z,22,11,2024,4,6,754
2024-11-24T00:00:00.000Z,24,11,2024,4,1,755
2024-11-27T00:00:00.000Z,27,11,2024,4,4,756
2024-11-28T00:00:00.000Z,28,11,2024,4,5,757
2024-12-01T00:00:00.000Z,1,12,2024,4,1,758
2024-12-02T00:00:00.000Z,2,12,2024,4,2,759
2024-12-03T00:00:00.000Z,3,12,2024,4,3,760
2024-12-04T00:00:00.000Z,4,12,2024,4,4,761
2024-12-05T00:00:00.000Z,5,12,2024,4,5,762
2024-12-07T00:00:00.000Z,7,12,2024,4,7,763
2024-12-08T00:00:00.000Z,8,12,2024,4,1,764
2024-12-10T00:00:00.000Z,10,12,2024,4,3,765
2024-12-11T00:00:00.000Z,11,12,2024,4,4,766
2024-12-12T00:00:00.000Z,12,12,2024,4,5,767
2024-12-13T00:00:00.000Z,13,12,2024,4,6,768
2024-12-14T00:00:00.000Z,14,12,2024,4,7,769
2024-12-16T00:00:00.000Z,16,12,2024,4,2,770
2024-12-18T00:00:00.000Z,18,12,2024,4,4,771
2024-12-19T00:00:00.000Z,19,12,2024,4,5,772
2024-12-20T00:00:00.000Z,20,12,2024,4,6,773
2024-12-21T00:00:00.000Z,21,12,2024,4,7,774
2024-12-22T00:00:00.000Z,22,12,2024,4,1,775
2024-12-23T00:00:00.000Z,23,12,2024,4,2,776
2024-12-24T00:00:00.000Z,24,12,2024,4,3,777
2024-12-25T00:00:00.000Z,25,12,2024,4,4,778
2024-12-28T00:00:00.000Z,28,12,2024,4,7,779
2024-12-29T00:00:00.000Z,29,12,2024,4,1,780
2024-12-30T00:00:00.000Z,30,12,2024,4,2,781
2024-12-31T00:00:00.000Z,31,12,2024,4,3,782
